Id;Suggested;Title;IsLeaf;IsAdoptedChild;AverageDepth;Level;ConceptDetailsId;ParentId
X67.9;;X67.9_Intentional self-poisoning by and exposure to unspecified gases and vapours;1;0;4;4;NULL;X67
X68;;X68_Intentional self-poisoning by and exposure to pesticides;1;0;3;3;NULL;X60-X84
X69;;X69_Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances;1;0;3;3;NULL;X60-X84
X70;;X70_Intentional self-harm by hanging, strangulation and suffocation;1;0;3;3;NULL;X60-X84
X71;;X71_Intentional self-harm by drowning and submersion;1;0;3;3;NULL;X60-X84
X72;;X72_Intentional self-harm by handgun discharge;1;0;3;3;NULL;X60-X84
X73;;X73_Intentional self-harm by rifle, shotgun and larger firearm discharge;1;0;3;3;NULL;X60-X84
X74;;X74_Intentional self-harm by other and unspecified firearm discharge;1;0;3;3;NULL;X60-X84
X75;;X75_Intentional self-harm by explosive material;1;0;3;3;NULL;X60-X84
X76;;X76_Intentional self-harm by smoke, fire and flames;1;0;3;3;NULL;X60-X84
X77;;X77_Intentional self-harm by steam, hot vapours and hot objects;1;0;3;3;NULL;X60-X84
X78;;X78_Intentional self-harm by sharp object;1;0;3;3;NULL;X60-X84
X79;;X79_Intentional self-harm by blunt object;1;0;3;3;NULL;X60-X84
X80;;X80_Intentional self-harm by jumping from a high place;1;0;3;3;NULL;X60-X84
X81;;X81_Intentional self-harm by jumping or lying before moving object;1;0;3;3;NULL;X60-X84
X82;;X82_Intentional self-harm by crashing of motor vehicle;1;0;3;3;NULL;X60-X84
X83;;X83_Intentional self-harm by other specified means;1;0;3;3;NULL;X60-X84
X84;;X84_Intentional self-harm by unspecified means;1;0;3;3;NULL;X60-X84
X85;;X85_Assault by drugs, medicaments and biological substances;1;0;3;3;NULL;X85-Y09
X85-Y09;;X85-Y09_Assault;0;0;2;2;NULL;XX
X86;;X86_Assault by corrosive substance;1;0;3;3;NULL;X85-Y09
X87;;X87_Assault by pesticides;1;0;3;3;NULL;X85-Y09
X88;;X88_Assault by gases and vapours;0;0;3;3;NULL;X85-Y09
X88.0;;X88.0_Assault by carbon monoxide from combustion engine exhaust;1;0;4;4;NULL;X88
X88.1;;X88.1_Assault by carbon monoxide from utility gas;1;0;4;4;NULL;X88
X88.2;;X88.2_Assault by carbon monoxide from other domestic fuels;1;0;4;4;NULL;X88
X88.3;;X88.3_Assault by carbon monoxide from other sources;1;0;4;4;NULL;X88
X88.4;;X88.4_Assault by carbon monoxide from unspecified sources;1;0;4;4;NULL;X88
X88.8;;X88.8_Assault by other specified gases and vapours;1;0;4;4;NULL;X88
X88.9;;X88.9_Assault by unspecified gases and vapours;1;0;4;4;NULL;X88
X89;;X89_Assault by other specified chemicals and noxious substances;1;0;3;3;NULL;X85-Y09
X90;;X90_Assault by unspecified chemical or noxious substance;1;0;3;3;NULL;X85-Y09
X91;;X91_Assault by hanging, strangulation and suffocation;1;0;3;3;NULL;X85-Y09
X92;;X92_Assault by drowning and submersion;1;0;3;3;NULL;X85-Y09
X93;;X93_Assault by handgun discharge;1;0;3;3;NULL;X85-Y09
X94;;X94_Assault by rifle, shotgun and larger firearm discharge;1;0;3;3;NULL;X85-Y09
X95;;X95_Assault by other and unspecified firearm discharge;1;0;3;3;NULL;X85-Y09
X96;;X96_Assault by explosive material;1;0;3;3;NULL;X85-Y09
X97;;X97_Assault by smoke, fire and flames;1;0;3;3;NULL;X85-Y09
X98;;X98_Assault by steam, hot vapours and hot objects;1;0;3;3;NULL;X85-Y09
X99;;X99_Assault by sharp object;1;0;3;3;NULL;X85-Y09
XI;NULL;XI_Diseases of the digestive system;0;0;1;1;NULL;NULL
XII;NULL;XII_Diseases of the skin and subcutaneous tissue;0;0;1;1;NULL;NULL
XIII;NULL;XIII_Diseases of the musculoskeletal system and connective tissue;0;0;1;1;NULL;NULL
XIV;NULL;XIV_Diseases of the genitourinary system;0;0;1;1;NULL;NULL
XIX;NULL;XIX_Injury, poisoning and certain other consequences of external causes;0;0;1;1;NULL;NULL
XV;NULL;XV_Pregnancy, childbirth and the puerperium;0;0;1;1;NULL;NULL
XVI;NULL;XVI_Certain conditions originating in the perinatal period;0;0;1;1;NULL;NULL
XVII;NULL;XVII_Congenital malformations, deformations and chromosomal abnormalities;0;0;1;1;NULL;NULL
XVIII;NULL;XVIII_Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified;0;0;1;1;NULL;NULL
XX;NULL;XX_External causes of morbidity and mortality;0;0;1;1;NULL;NULL
XXI;NULL;XXI_Factors influencing health status and contact with health services;0;0;1;1;NULL;NULL
XXII;NULL;XXII_Codes for special purposes;0;0;1;1;NULL;NULL
Y00;;Y00_Assault by blunt object;1;0;3;3;NULL;X85-Y09
Y01;;Y01_Assault by pushing from high place;1;0;3;3;NULL;X85-Y09
Y02;;Y02_Assault by pushing or placing victim before moving object;1;0;3;3;NULL;X85-Y09
Y03;;Y03_Assault by crashing of motor vehicle;1;0;3;3;NULL;X85-Y09
Y04;;Y04_Assault by bodily force;1;0;3;3;NULL;X85-Y09
Y05;;Y05_Sexual assault by bodily force;1;0;3;3;NULL;X85-Y09
Y06;;Y06_Neglect and abandonment;0;0;3;3;NULL;X85-Y09
Y06.0;;Y06.0_By spouse or partner;1;0;4;4;NULL;Y06
Y06.1;;Y06.1_By parent;1;0;4;4;NULL;Y06
Y06.2;;Y06.2_By acquaintance or friend;1;0;4;4;NULL;Y06
Y06.8;;Y06.8_By other specified persons;1;0;4;4;NULL;Y06
Y06.9;;Y06.9_By unspecified person;1;0;4;4;NULL;Y06
Y07;;Y07_Other maltreatment;0;0;3;3;NULL;X85-Y09
Y07.0;;Y07.0_By spouse or partner;1;0;4;4;NULL;Y07
Y07.1;;Y07.1_By parent;1;0;4;4;NULL;Y07
Y07.2;;Y07.2_By acquaintance or friend;1;0;4;4;NULL;Y07
Y07.3;;Y07.3_By official authorities;1;0;4;4;NULL;Y07
Y07.8;;Y07.8_By other specified persons;1;0;4;4;NULL;Y07
Y07.9;;Y07.9_By unspecified person;1;0;4;4;NULL;Y07
Y08;;Y08_Assault by other specified means;1;0;3;3;NULL;X85-Y09
Y09;;Y09_Assault by unspecified means;1;0;3;3;NULL;X85-Y09
Y10;;Y10_Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y10-Y34;;Y10-Y34_Event of undetermined intent;0;0;2;2;NULL;XX
Y11;;Y11_Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y12;;Y12_Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y13;;Y13_Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y14;;Y14_Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y15;;Y15_Poisoning by and exposure to alcohol, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y16;;Y16_Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y17;;Y17_Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent;0;0;3;3;NULL;Y10-Y34
Y17.0;;Y17.0_Poisoning by and exposure to carbon monoxide from combustion engine exhaust, undetermined intent;1;0;4;4;NULL;Y17
Y17.1;;Y17.1_Poisoning by and exposure to carbon monoxide from utility gas, undetermined intent;1;0;4;4;NULL;Y17
Y17.2;;Y17.2_Poisoning by and exposure to carbon monoxide from other domestic fuels, undetermined intent;1;0;4;4;NULL;Y17
Y17.3;;Y17.3_Poisoning by and exposure to carbon monoxide from other sources, undetermined intent;1;0;4;4;NULL;Y17
Y17.4;;Y17.4_Poisoning by and exposure to carbon monoxide from unspecified sources, undetermined intent;1;0;4;4;NULL;Y17
Y17.8;;Y17.8_Poisoning by and exposure to other specified gases and vapours, undetermined intent;1;0;4;4;NULL;Y17
Y17.9;;Y17.9_Poisoning by and exposure to unspecified gases and vapours, undetermined intent;1;0;4;4;NULL;Y17
Y18;;Y18_Poisoning by and exposure to pesticides, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y19;;Y19_Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y20;;Y20_Hanging, strangulation and suffocation, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y21;;Y21_Drowning and submersion, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y22;;Y22_Handgun discharge, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y23;;Y23_Rifle, shotgun and larger firearm discharge, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y24;;Y24_Other and unspecified firearm discharge, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y25;;Y25_Contact with explosive material, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y26;;Y26_Exposure to smoke, fire and flames, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y27;;Y27_Contact with steam, hot vapours and hot objects, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y28;;Y28_Contact with sharp object, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y29;;Y29_Contact with blunt object, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y30;;Y30_Falling, jumping or pushed from a high place, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y31;;Y31_Falling, lying or running before or into moving object, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y32;;Y32_Crashing of motor vehicle, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y33;;Y33_Other specified events, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y34;;Y34_Unspecified event, undetermined intent;1;0;3;3;NULL;Y10-Y34
Y35;;Y35_Legal intervention;0;0;3;3;NULL;Y35-Y36
Y35.0;;Y35.0_Legal intervention involving firearm discharge;1;0;4;4;NULL;Y35
Y35.1;;Y35.1_Legal intervention involving explosives;1;0;4;4;NULL;Y35
Y35.2;;Y35.2_Legal intervention involving gas;1;0;4;4;NULL;Y35
Y35.3;;Y35.3_Legal intervention involving blunt objects;1;0;4;4;NULL;Y35
Y35.4;;Y35.4_Legal intervention involving sharp objects;1;0;4;4;NULL;Y35
Y35.5;;Y35.5_Legal execution;1;0;4;4;NULL;Y35
Y35.6;;Y35.6_Legal intervention involving other specified means;1;0;4;4;NULL;Y35
Y35.7;;Y35.7_Legal intervention, means unspecified;1;0;4;4;NULL;Y35
Y35-Y36;;Y35-Y36_Legal intervention and operations of war;0;0;2;2;NULL;XX
Y36;;Y36_Operations of war;0;0;3;3;NULL;Y35-Y36
Y36.0;;Y36.0_War operations involving explosion of marine weapons;1;0;4;4;NULL;Y36
Y36.1;;Y36.1_War operations involving destruction of aircraft;1;0;4;4;NULL;Y36
Y36.2;;Y36.2_War operations involving other explosions and fragments;1;0;4;4;NULL;Y36
Y36.3;;Y36.3_War operations involving fires, conflagrations and hot substances;1;0;4;4;NULL;Y36
Y36.4;;Y36.4_War operations involving firearm discharge and other forms of conventional warfare;1;0;4;4;NULL;Y36
Y36.5;;Y36.5_War operations involving nuclear weapons;1;0;4;4;NULL;Y36
Y36.6;;Y36.6_War operations involving biological weapons;1;0;4;4;NULL;Y36
Y36.7;;Y36.7_War operations involving chemical weapons and other forms of unconventional warfare;1;0;4;4;NULL;Y36
Y36.8;;Y36.8_War operations occurring after cessation of hostilities;1;0;4;4;NULL;Y36
Y36.9;;Y36.9_War operations, unspecified;1;0;4;4;NULL;Y36
Y40;;Y40_Systemic antibiotics;0;0;4;4;NULL;Y40-Y59
Y40.0;;Y40.0_Penicillins;1;0;5;5;NULL;Y40
Y40.1;;Y40.1_Cefalosporins and other beta-lactam antibiotics;1;0;5;5;NULL;Y40
Y40.2;;Y40.2_Chloramphenicol group;1;0;5;5;NULL;Y40
Y40.3;;Y40.3_Macrolides;1;0;5;5;NULL;Y40
Y40.4;;Y40.4_Tetracyclines;1;0;5;5;NULL;Y40
Y40.5;;Y40.5_Aminoglycosides;1;0;5;5;NULL;Y40
Y40.6;;Y40.6_Rifamycins;1;0;5;5;NULL;Y40
Y40.7;;Y40.7_Antifungal antibiotics, systemically used;1;0;5;5;NULL;Y40
Y40.8;;Y40.8_Other systemic antibiotics;1;0;5;5;NULL;Y40
Y40.9;;Y40.9_Systemic antibiotic, unspecified;1;0;5;5;NULL;Y40
Y40-Y59;;Y40-Y59_Drugs, medicaments and biological substances causing adverse effects in therapeutic use;0;0;3;3;NULL;Y40-Y84
Y40-Y84;;Y40-Y84_Complications of medical and surgical care;0;0;2;2;NULL;XX
Y41;;Y41_Other systemic anti-infectives and antiparasitics;0;0;4;4;NULL;Y40-Y59
Y41.0;;Y41.0_Sulfonamides;1;0;5;5;NULL;Y41
Y41.1;;Y41.1_Antimycobacterial drugs;1;0;5;5;NULL;Y41
Y41.2;;Y41.2_Antimalarials and drugs acting on other blood protozoa;1;0;5;5;NULL;Y41
Y41.3;;Y41.3_Other antiprotozoal drugs;1;0;5;5;NULL;Y41
Y41.4;;Y41.4_Anthelminthics;1;0;5;5;NULL;Y41
Y41.5;;Y41.5_Antiviral drugs;1;0;5;5;NULL;Y41
Y41.8;;Y41.8_Other specified systemic anti-infectives and antiparasitics;1;0;5;5;NULL;Y41
Y41.9;;Y41.9_Systemic anti-infective and antiparasitic, unspecified;1;0;5;5;NULL;Y41
Y42;;Y42_Hormones and their synthetic substitutes and antagonists, not elsewhere classified;0;0;4;4;NULL;Y40-Y59
Y42.0;;Y42.0_Glucocorticoids and synthetic analogues;1;0;5;5;NULL;Y42
Y42.1;;Y42.1_Thyroid hormones and substitutes;1;0;5;5;NULL;Y42
Y42.2;;Y42.2_Antithyroid drugs;1;0;5;5;NULL;Y42
Y42.3;;Y42.3_Insulin and oral hypoglycaemic [antidiabetic] drugs;1;0;5;5;NULL;Y42
Y42.4;;Y42.4_Oral contraceptives;1;0;5;5;NULL;Y42
Y42.5;;Y42.5_Other estrogens and progestogens;1;0;5;5;NULL;Y42
Y42.6;;Y42.6_Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified;1;0;5;5;NULL;Y42
Y42.7;;Y42.7_Androgens and anabolic congeners;1;0;5;5;NULL;Y42
Y42.8;;Y42.8_Other and unspecified hormones and their synthetic substitutes;1;0;5;5;NULL;Y42
Y42.9;;Y42.9_Other and unspecified hormone antagonists;1;0;5;5;NULL;Y42
Y43;;Y43_Primarily systemic agents;0;0;4;4;NULL;Y40-Y59
Y43.0;;Y43.0_Antiallergic and antiemetic drugs;1;0;5;5;NULL;Y43
Y43.1;;Y43.1_Antineoplastic antimetabolites;1;0;5;5;NULL;Y43
Y43.2;;Y43.2_Antineoplastic natural products;1;0;5;5;NULL;Y43
Y43.3;;Y43.3_Other antineoplastic drugs;1;0;5;5;NULL;Y43
Y43.4;;Y43.4_Immunosuppressive agents;1;0;5;5;NULL;Y43
Y43.5;;Y43.5_Acidifying and alkalizing agents;1;0;5;5;NULL;Y43
Y43.6;;Y43.6_Enzymes, not elsewhere classified;1;0;5;5;NULL;Y43
Y43.8;;Y43.8_Other primarily systemic agents, not elsewhere classified;1;0;5;5;NULL;Y43
Y43.9;;Y43.9_Primarily systemic agent, unspecified;1;0;5;5;NULL;Y43
Y44;;Y44_Agents primarily affecting blood constituents;0;0;4;4;NULL;Y40-Y59
Y44.0;;Y44.0_Iron preparations and other anti-hypochromic-anaemia preparations;1;0;5;5;NULL;Y44
Y44.1;;Y44.1_Vitamin B 12 , folic acid and other anti-megaloblastic-anaemia preparations;1;0;5;5;NULL;Y44
Y44.2;;Y44.2_Anticoagulants;1;0;5;5;NULL;Y44
Y44.3;;Y44.3_Anticoagulant antagonists, vitamin K and other coagulants;1;0;5;5;NULL;Y44
Y44.4;;Y44.4_Antithrombotic drugs [platelet-aggregation inhibitors];1;0;5;5;NULL;Y44
Y44.5;;Y44.5_Thrombolytic drugs;1;0;5;5;NULL;Y44
Y44.6;;Y44.6_Natural blood and blood products;1;0;5;5;NULL;Y44
Y44.7;;Y44.7_Plasma substitutes;1;0;5;5;NULL;Y44
Y44.9;;Y44.9_Other and unspecified agents affecting blood constituents;1;0;5;5;NULL;Y44
Y45;;Y45_Analgesics, antipyretics and anti-inflammatory drugs;0;0;4;4;NULL;Y40-Y59
Y45.0;;Y45.0_Opioids and related analgesics;1;0;5;5;NULL;Y45
Y45.1;;Y45.1_Salicylates;1;0;5;5;NULL;Y45
Y45.2;;Y45.2_Propionic acid derivatives;1;0;5;5;NULL;Y45
Y45.3;;Y45.3_Other nonsteroidal anti-inflammatory drugs [NSAID];1;0;5;5;NULL;Y45
Y45.4;;Y45.4_Antirheumatics;1;0;5;5;NULL;Y45
Y45.5;;Y45.5_4-Aminophenol derivatives;1;0;5;5;NULL;Y45
Y45.8;;Y45.8_Other analgesics and antipyretics;1;0;5;5;NULL;Y45
Y45.9;;Y45.9_Analgesic, antipyretic and anti-inflammatory drug, unspecified;1;0;5;5;NULL;Y45
Y46;;Y46_Antiepileptics and antiparkinsonism drugs;0;0;4;4;NULL;Y40-Y59
Y46.0;;Y46.0_Succinimides;1;0;5;5;NULL;Y46
Y46.1;;Y46.1_Oxazolidinediones;1;0;5;5;NULL;Y46
Y46.2;;Y46.2_Hydantoin derivatives;1;0;5;5;NULL;Y46
Y46.3;;Y46.3_Deoxybarbiturates;1;0;5;5;NULL;Y46
Y46.4;;Y46.4_Iminostilbenes;1;0;5;5;NULL;Y46
Y46.5;;Y46.5_Valproic acid;1;0;5;5;NULL;Y46
Y46.6;;Y46.6_Other and unspecified antiepileptics;1;0;5;5;NULL;Y46
Y46.7;;Y46.7_Antiparkinsonism drugs;1;0;5;5;NULL;Y46
Y46.8;;Y46.8_Antispasticity drugs;1;0;5;5;NULL;Y46
Y47;;Y47_Sedatives, hypnotics and antianxiety drugs;0;0;4;4;NULL;Y40-Y59
Y47.0;;Y47.0_Barbiturates, not elsewhere classified;1;0;5;5;NULL;Y47
Y47.1;;Y47.1_Benzodiazepines;1;0;5;5;NULL;Y47
Y47.2;;Y47.2_Cloral derivatives;1;0;5;5;NULL;Y47
Y47.3;;Y47.3_Paraldehyde;1;0;5;5;NULL;Y47
Y47.4;;Y47.4_Bromine compounds;1;0;5;5;NULL;Y47
Y47.5;;Y47.5_Mixed sedatives and hypnotics, not elsewhere classified;1;0;5;5;NULL;Y47
Y47.8;;Y47.8_Other sedatives, hypnotics and antianxiety drugs;1;0;5;5;NULL;Y47
Y47.9;;Y47.9_Sedative, hypnotic and antianxiety drug, unspecified;1;0;5;5;NULL;Y47
Y48;;Y48_Anaesthetics and therapeutic gases;0;0;4;4;NULL;Y40-Y59
Y48.0;;Y48.0_Inhaled anaesthetics;1;0;5;5;NULL;Y48
Y48.1;;Y48.1_Parenteral anaesthetics;1;0;5;5;NULL;Y48
Y48.2;;Y48.2_Other and unspecified general anaesthetics;1;0;5;5;NULL;Y48
Y48.3;;Y48.3_Local anaesthetics;1;0;5;5;NULL;Y48
Y48.4;;Y48.4_Anaesthetic, unspecified;1;0;5;5;NULL;Y48
Y48.5;;Y48.5_Therapeutic gases;1;0;5;5;NULL;Y48
Y49;;Y49_Psychotropic drugs, not elsewhere classified;0;0;4;4;NULL;Y40-Y59
Y49.0;;Y49.0_Tricyclic and tetracyclic antidepressants;1;0;5;5;NULL;Y49
Y49.1;;Y49.1_Monoamine-oxidase-inhibitor antidepressants;1;0;5;5;NULL;Y49
Y49.2;;Y49.2_Other and unspecified antidepressants;1;0;5;5;NULL;Y49
Y49.3;;Y49.3_Phenothiazine antipsychotics and neuroleptics;1;0;5;5;NULL;Y49
Y49.4;;Y49.4_Butyrophenone and thioxanthene neuroleptics;1;0;5;5;NULL;Y49
Y49.5;;Y49.5_Other antipsychotics and neuroleptics;1;0;5;5;NULL;Y49
Y49.6;;Y49.6_Psychodysleptics [hallucinogens];1;0;5;5;NULL;Y49
Y49.7;;Y49.7_Psychostimulants with abuse potential;1;0;5;5;NULL;Y49
Y49.8;;Y49.8_Other psychotropic drugs, not elsewhere classified;1;0;5;5;NULL;Y49
Y49.9;;Y49.9_Psychotropic drug, unspecified;1;0;5;5;NULL;Y49
Y50;;Y50_Central nervous system stimulants, not elsewhere classified;0;0;4;4;NULL;Y40-Y59
Y50.0;;Y50.0_Analeptics;1;0;5;5;NULL;Y50
Y50.1;;Y50.1_Opioid receptor antagonists;1;0;5;5;NULL;Y50
Y50.2;;Y50.2_Methylxanthines, not elsewhere classified;1;0;5;5;NULL;Y50
Y50.8;;Y50.8_Other central nervous system stimulants;1;0;5;5;NULL;Y50
Y50.9;;Y50.9_Central nervous system stimulant, unspecified;1;0;5;5;NULL;Y50
Y51;;Y51_Drugs primarily affecting the autonomic nervous system;0;0;4;4;NULL;Y40-Y59
Y51.0;;Y51.0_Anticholinesterase agents;1;0;5;5;NULL;Y51
Y51.1;;Y51.1_Other parasympathomimetics [cholinergics];1;0;5;5;NULL;Y51
Y51.2;;Y51.2_Ganglionic blocking drugs, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.3;;Y51.3_Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.4;;Y51.4_Predominantly alpha-adrenoreceptor agonists, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.5;;Y51.5_Predominantly beta-adrenoreceptor agonists, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.6;;Y51.6_Alpha-adrenoreceptor antagonists, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.7;;Y51.7_Beta-adrenoreceptor antagonists, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.8;;Y51.8_Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified;1;0;5;5;NULL;Y51
Y51.9;;Y51.9_Other and unspecified drugs primarily affecting the autonomic nervous system;1;0;5;5;NULL;Y51
Y52;;Y52_Agents primarily affecting the cardiovascular system;0;0;4;4;NULL;Y40-Y59
Y52.0;;Y52.0_Cardiac-stimulant glycosides and drugs of similar action;1;0;5;5;NULL;Y52
Y52.1;;Y52.1_Calcium-channel blockers;1;0;5;5;NULL;Y52
Y52.2;;Y52.2_Other antidysrhythmic drugs, not elsewhere classified;1;0;5;5;NULL;Y52
Y52.3;;Y52.3_Coronary vasodilators, not elsewhere classified;1;0;5;5;NULL;Y52
Y52.4;;Y52.4_Angiotensin-converting-enzyme inhibitors;1;0;5;5;NULL;Y52
Y52.5;;Y52.5_Other antihypertensive drugs, not elsewhere classified;1;0;5;5;NULL;Y52
Y52.6;;Y52.6_Antihyperlipidaemic and antiarteriosclerotic drugs;1;0;5;5;NULL;Y52
Y52.7;;Y52.7_Peripheral vasodilators;1;0;5;5;NULL;Y52
Y52.8;;Y52.8_Antivaricose drugs, including sclerosing agents;1;0;5;5;NULL;Y52
Y52.9;;Y52.9_Other and unspecified agents primarily affecting the cardiovascular system;1;0;5;5;NULL;Y52
Y53;;Y53_Agents primarily affecting the gastrointestinal system;0;0;4;4;NULL;Y40-Y59
Y53.0;;Y53.0_Histamine H 2 -receptor antagonists;1;0;5;5;NULL;Y53
Y53.1;;Y53.1_Other antacids and anti-gastric-secretion drugs;1;0;5;5;NULL;Y53
Y53.2;;Y53.2_Stimulant laxatives;1;0;5;5;NULL;Y53
Y53.3;;Y53.3_Saline and osmotic laxatives;1;0;5;5;NULL;Y53
Y53.4;;Y53.4_Other laxatives;1;0;5;5;NULL;Y53
Y53.5;;Y53.5_Digestants;1;0;5;5;NULL;Y53
Y53.6;;Y53.6_Antidiarrhoeal drugs;1;0;5;5;NULL;Y53
Y53.7;;Y53.7_Emetics;1;0;5;5;NULL;Y53
Y53.8;;Y53.8_Other agents primarily affecting the gastrointestinal system;1;0;5;5;NULL;Y53
Y53.9;;Y53.9_Agent primarily affecting the gastrointestinal system, unspecified;1;0;5;5;NULL;Y53
Y54;;Y54_Agents primarily affecting water-balance and mineral and uric acid metabolism;0;0;4;4;NULL;Y40-Y59
Y54.0;;Y54.0_Mineralocorticoids;1;0;5;5;NULL;Y54
Y54.1;;Y54.1_Mineralocorticoid antagonists [aldosterone antagonists];1;0;5;5;NULL;Y54
Y54.2;;Y54.2_Carbonic-anhydrase inhibitors;1;0;5;5;NULL;Y54
Y54.3;;Y54.3_Benzothiadiazine derivatives;1;0;5;5;NULL;Y54
Y54.4;;Y54.4_Loop [high-ceiling] diuretics;1;0;5;5;NULL;Y54
Y54.5;;Y54.5_Other diuretics;1;0;5;5;NULL;Y54
Y54.6;;Y54.6_Electrolytic, caloric and water-balance agents;1;0;5;5;NULL;Y54
Y54.7;;Y54.7_Agents affecting calcification;1;0;5;5;NULL;Y54
Y54.8;;Y54.8_Agents affecting uric acid metabolism;1;0;5;5;NULL;Y54
Y54.9;;Y54.9_Mineral salts, not elsewhere classified;1;0;5;5;NULL;Y54
Y55;;Y55_Agents primarily acting on smooth and skeletal muscles and the respiratory system;0;0;4;4;NULL;Y40-Y59
Y55.0;;Y55.0_Oxytocic drugs;1;0;5;5;NULL;Y55
Y55.1;;Y55.1_Skeletal muscle relaxants [neuromuscular blocking agents];1;0;5;5;NULL;Y55
Y55.2;;Y55.2_Other and unspecified agents primarily acting on muscles;1;0;5;5;NULL;Y55
Y55.3;;Y55.3_Antitussives;1;0;5;5;NULL;Y55
Y55.4;;Y55.4_Expectorants;1;0;5;5;NULL;Y55
Y55.5;;Y55.5_Anti-common-cold drugs;1;0;5;5;NULL;Y55
Y55.6;;Y55.6_Antiasthmatics, not elsewhere classified;1;0;5;5;NULL;Y55
Y55.7;;Y55.7_Other and unspecified agents primarily acting on the respiratory system;1;0;5;5;NULL;Y55
Y56;;Y56_Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs;0;0;4;4;NULL;Y40-Y59
Y56.0;;Y56.0_Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified;1;0;5;5;NULL;Y56
Y56.1;;Y56.1_Antipruritics;1;0;5;5;NULL;Y56
Y56.2;;Y56.2_Local astringents and local detergents;1;0;5;5;NULL;Y56
Y56.3;;Y56.3_Emollients, demulcents and protectants;1;0;5;5;NULL;Y56
Y56.4;;Y56.4_Keratolytics, keratoplastics and other hair treatment drugs and preparations;1;0;5;5;NULL;Y56
Y56.5;;Y56.5_Ophthalmological drugs and preparations;1;0;5;5;NULL;Y56
Y56.6;;Y56.6_Otorhinolaryngological drugs and preparations;1;0;5;5;NULL;Y56
Y56.7;;Y56.7_Dental drugs, topically applied;1;0;5;5;NULL;Y56
Y56.8;;Y56.8_Other topical agents;1;0;5;5;NULL;Y56
Y56.9;;Y56.9_Topical agent, unspecified;1;0;5;5;NULL;Y56
Y57;;Y57_Other and unspecified drugs and medicaments;0;0;4;4;NULL;Y40-Y59
Y57.0;;Y57.0_Appetite depressants [anorectics];1;0;5;5;NULL;Y57
Y57.1;;Y57.1_Lipotropic drugs;1;0;5;5;NULL;Y57
Y57.2;;Y57.2_Antidotes and chelating agents, not elsewhere classified;1;0;5;5;NULL;Y57
Y57.3;;Y57.3_Alcohol deterrents;1;0;5;5;NULL;Y57
Y57.4;;Y57.4_Pharmaceutical excipients;1;0;5;5;NULL;Y57
Y57.5;;Y57.5_X-ray contrast media;1;0;5;5;NULL;Y57
Y57.6;;Y57.6_Other diagnostic agents;1;0;5;5;NULL;Y57
Y57.7;;Y57.7_Vitamins, not elsewhere classified;1;0;5;5;NULL;Y57
Y57.8;;Y57.8_Other drugs and medicaments;1;0;5;5;NULL;Y57
Y57.9;;Y57.9_Drug or medicament, unspecified;1;0;5;5;NULL;Y57
